entry,at,order
"Game Config Changes
* Game Type Cyling: off » off
* Simulated Fee: off » off
* Simulated Fee Percentage: off » null
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:56:21.360Z,178842938136005
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:56:21.360Z,178842938136004
"Your hand is J♥, 4♣",2026-09-03T09:56:21.360Z,178842938136002
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2564) | #2 ""LingWae @ FQN9hzhzP_"" (462)",2026-09-03T09:56:21.360Z,178842938136001
"-- starting hand #219 (id: udink3wlewhw)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:56:21.360Z,178842938136000
"""fuckyo @ gpP9uUffpu"" shows a 5♦, 10♠.",2026-09-03T09:56:17.519Z,178842937751900
"""LingWae @ FQN9hzhzP_"" shows a Q♠, 9♠.",2026-09-03T09:56:15.968Z,178842937596800
"Undealt cards:  [7♠, 8♣, 3♥, A♠, 4♣]",2026-09-03T09:56:14.306Z,178842937430600
"-- ending hand #218 --",2026-09-03T09:56:14.049Z,178842937404902
"""LingWae @ FQN9hzhzP_"" collected 10 from pot",2026-09-03T09:56:14.049Z,178842937404901
"Uncalled bet of 5 returned to ""LingWae @ FQN9hzhzP_""",2026-09-03T09:56:14.049Z,178842937404900
"""fuckyo @ gpP9uUffpu"" folds",2026-09-03T09:56:13.152Z,178842937315200
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-09-03T09:56:12.293Z,178842937229305
"""fuckyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-03T09:56:12.293Z,178842937229304
"Your hand is 5♦, 10♠",2026-09-03T09:56:12.293Z,178842937229302
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2569) | #2 ""LingWae @ FQN9hzhzP_"" (457)",2026-09-03T09:56:12.293Z,178842937229301
"-- starting hand #218 (id: mgjmf5gunkvc)  No Limit Texas Hold'em (dealer: ""fuckyo @ gpP9uUffpu"") --",2026-09-03T09:56:12.293Z,178842937229300
"""fuckyo @ gpP9uUffpu"" shows a 2♠.",2026-09-03T09:56:09.356Z,178842936935600
"-- ending hand #217 --",2026-09-03T09:56:08.639Z,178842936863902
"""LingWae @ FQN9hzhzP_"" collected 60 from pot",2026-09-03T09:56:08.639Z,178842936863901
"Uncalled bet of 57 returned to ""LingWae @ FQN9hzhzP_""",2026-09-03T09:56:08.639Z,178842936863900
"""fuckyo @ gpP9uUffpu"" folds",2026-09-03T09:56:07.791Z,178842936779100
"""LingWae @ FQN9hzhzP_"" raises to 67",2026-09-03T09:56:06.843Z,178842936684300
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:56:04.339Z,178842936433900
"River: Q♦, 7♠, 3♠, 2♦ [5♠]",2026-09-03T09:56:04.039Z,178842936403900
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:56:03.155Z,178842936315500
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:56:01.080Z,178842936108000
"Turn: Q♦, 7♠, 3♠ [2♦]",2026-09-03T09:56:00.505Z,178842936050500
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:59.588Z,178842935958800
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:55:58.680Z,178842935868000
"Flop:  [Q♦, 7♠, 3♠]",2026-09-03T09:55:57.895Z,178842935789500
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:55:56.987Z,178842935698700
"""LingWae @ FQN9hzhzP_"" calls 10",2026-09-03T09:55:56.024Z,178842935602400
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:55:54.893Z,178842935489305
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:55:54.893Z,178842935489304
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2599) | #2 ""LingWae @ FQN9hzhzP_"" (427)",2026-09-03T09:55:54.893Z,178842935489301
"-- starting hand #217 (id: qv8xqdn1ad3r)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:55:54.893Z,178842935489300
"""fuckyo @ gpP9uUffpu"" shows a K♠, J♥.",2026-09-03T09:55:49.002Z,178842934900200
"Undealt cards:  [6♥, 2♣, K♣, 6♦, 7♥]",2026-09-03T09:55:47.935Z,178842934793500
"""LingWae @ FQN9hzhzP_"" shows a 3♦, Q♠.",2026-09-03T09:55:47.687Z,178842934768700
"-- ending hand #216 --",2026-09-03T09:55:47.485Z,178842934748502
"""fuckyo @ gpP9uUffpu"" collected 20 from pot",2026-09-03T09:55:47.485Z,178842934748501
"Uncalled bet of 40 returned to ""fuckyo @ gpP9uUffpu""",2026-09-03T09:55:47.485Z,178842934748500
"""LingWae @ FQN9hzhzP_"" folds",2026-09-03T09:55:46.610Z,178842934661000
"""fuckyo @ gpP9uUffpu"" raises to 50",2026-09-03T09:55:44.851Z,178842934485100
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-09-03T09:55:42.887Z,178842934288705
"""fuckyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-03T09:55:42.887Z,178842934288704
"Your hand is K♠, J♥",2026-09-03T09:55:42.887Z,178842934288702
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2589) | #2 ""LingWae @ FQN9hzhzP_"" (437)",2026-09-03T09:55:42.887Z,178842934288701
"-- starting hand #216 (id: b9fwthom3tps)  No Limit Texas Hold'em (dealer: ""fuckyo @ gpP9uUffpu"") --",2026-09-03T09:55:42.887Z,178842934288700
"-- ending hand #215 --",2026-09-03T09:55:36.880Z,178842933688003
"""fuckyo @ gpP9uUffpu"" collected 50 from pot with Pair, Q's (combination: 6♣, 10♠, K♥, Q♠, Q♦)",2026-09-03T09:55:36.880Z,178842933688002
"""fuckyo @ gpP9uUffpu"" shows a K♥, 3♣.",2026-09-03T09:55:36.880Z,178842933688001
"""LingWae @ FQN9hzhzP_"" shows a 5♥, 7♥.",2026-09-03T09:55:36.880Z,178842933688000
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:35.972Z,178842933597200
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:55:34.958Z,178842933495800
"River: 2♥, 10♠, Q♠, 6♣ [Q♦]",2026-09-03T09:55:33.082Z,178842933308200
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:32.199Z,178842933219900
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:55:31.299Z,178842933129900
"Turn: 2♥, 10♠, Q♠ [6♣]",2026-09-03T09:55:30.684Z,178842933068400
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:29.872Z,178842932987200
"""fuckyo @ gpP9uUffpu"" checks",2026-09-03T09:55:28.767Z,178842932876700
"Flop:  [2♥, 10♠, Q♠]",2026-09-03T09:55:28.078Z,178842932807800
"""fuckyo @ gpP9uUffpu"" calls 25",2026-09-03T09:55:27.158Z,178842932715800
"""LingWae @ FQN9hzhzP_"" raises to 25",2026-09-03T09:55:25.858Z,178842932585800
"""fuckyo @ gpP9uUffpu"" posts a big blind of 10",2026-09-03T09:55:22.697Z,178842932269705
"""LingWae @ FQN9hzhzP_"" posts a small blind of 5",2026-09-03T09:55:22.697Z,178842932269704
"Your hand is K♥, 3♣",2026-09-03T09:55:22.697Z,178842932269702
"Player stacks: #1 ""fuckyo @ gpP9uUffpu"" (2564) | #2 ""LingWae @ FQN9hzhzP_"" (462)",2026-09-03T09:55:22.697Z,178842932269701
"-- starting hand #215 (id: qv64wgbszhxj)  No Limit Texas Hold'em (dealer: ""LingWae @ FQN9hzhzP_"") --",2026-09-03T09:55:22.697Z,178842932269700
"""LingWae @ FQN9hzhzP_"" shows a 6♦, 10♠.",2026-09-03T09:55:17.592Z,178842931759200
"Undealt cards: Q♠, 2♣, K♠ [3♥, 8♥]",2026-09-03T09:55:16.826Z,178842931682600
"-- ending hand #214 --",2026-09-03T09:55:16.076Z,178842931607602
"""fuckyo @ gpP9uUffpu"" collected 20 from pot",2026-09-03T09:55:16.076Z,178842931607601
"Uncalled bet of 10 returned to ""fuckyo @ gpP9uUffpu""",2026-09-03T09:55:16.076Z,178842931607600
"""LingWae @ FQN9hzhzP_"" folds",2026-09-03T09:55:15.152Z,178842931515200
"""fuckyo @ gpP9uUffpu"" bets 10",2026-09-03T09:55:12.132Z,178842931213200
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:10.996Z,178842931099600
"Flop:  [Q♠, 2♣, K♠]",2026-09-03T09:55:02.407Z,178842930240700
"""LingWae @ FQN9hzhzP_"" checks",2026-09-03T09:55:01.478Z,178842930147800
"""fuckyo @ gpP9uUffpu"" calls 10",2026-09-03T09:55:00.467Z,178842930046700
"""LingWae @ FQN9hzhzP_"" posts a big blind of 10",2026-09-03T09:54:59.601Z,178842929960105
"""fuckyo @ gpP9uUffpu"" posts a small blind of 5",2026-09-03T09:54:59.601Z,178842929960104
